idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack,pkt_total,pkt_ratio,pkt_rate,sent_rate,rcvd_rate,inv_duration,duration_zero_flag,rcvd_zero_flag,pkt_total_pctl90,pkt_total_qbin,pkt_total_qrank,dstport_bucket,is_common_port,proto_port,sub_action,svc_action,pkt_rate_z,pkt_rate_outlier,burst_sent_p99,proto_port_code,sub_action_code,svc_action_code
,2025-10-07 07:08:03,1,147.185.132.168,52711,-1,220.130.36.69,2086,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|2086,1|-1,0|-1,-0.6744907594765952,0,0,3452518768,2621595096,387804096
,2025-10-07 07:07:57,1,196.251.115.78,9999,-1,220.130.36.69,21,-1,9,1.0,0.0,11.0,3,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,1,3|21,1|9,3|9,0.0,0,0,1357122885,44567127,3432174990
,2025-10-07 07:07:57,1,196.251.115.78,9999,-1,220.130.36.69,21,-1,-1,0.0,0.0,0.0,3,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,1,3|21,1|-1,3|-1,-0.6744907594765952,0,0,1357122885,2621595096,3421297487
,2025-10-07 07:07:52,1,89.233.195.2,8064,-1,220.130.36.69,23,-1,9,1.0,0.0,11.0,39,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,1,39|23,1|9,39|9,0.0,0,0,4176019,44567127,662837992
,2025-10-07 07:07:52,1,89.233.195.2,8064,-1,220.130.36.69,23,-1,-1,0.0,0.0,0.0,39,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,1,39|23,1|-1,39|-1,-0.6744907594765952,0,0,4176019,2621595096,232344232
,2025-10-07 07:07:47,1,10.4.168.70,9080,-1,61.61.136.70,5060,-1,1,1287137.0,1286053.0,7240020.0,31,-1,1,0,0,0,2573190.0,1.0008428890566718,0.3554120016243049,0.17778086248380529,0.1776311391404996,1.3812116541114528e-07,0,0,1,3,0.9495015171218032,2,1,31|5060,1|1,31|1,1.9624524604528224,0,0,113089844,3571441875,2205555514
,2025-10-07 07:07:36,1,79.124.40.110,56530,-1,220.130.36.69,64386,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|64386,1|9,0|9,0.0,0,0,939701464,44567127,2735820480
,2025-10-07 07:07:36,1,79.124.40.110,56530,-1,220.130.36.69,64386,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|64386,1|-1,0|-1,-0.6744907594765952,0,0,939701464,2621595096,387804096
,2025-10-07 07:07:34,1,79.124.58.246,55575,-1,220.130.36.69,3500,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|3500,1|9,0|9,0.0,0,0,1017996204,44567127,2735820480
,2025-10-07 07:07:34,1,79.124.58.246,55575,-1,220.130.36.69,3500,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|3500,1|-1,0|-1,-0.6744907594765952,0,0,1017996204,2621595096,387804096
,2025-10-07 07:07:32,1,10.4.168.70,9080,-1,61.65.15.173,5060,-1,1,1944991.0,1938750.0,7240006.0,31,-1,1,0,0,0,3883741.0,1.0032190844616375,0.5364278703636434,0.2686449431119256,0.26778292725171776,1.3812143249605042e-07,0,0,1,3,0.9919809276116168,2,1,31|5060,1|1,31|1,3.3054812990692546,0,1,113089844,3571441875,2205555514
,2025-10-07 07:07:27,1,45.136.68.51,56340,-1,220.130.36.69,50409,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|50409,1|9,0|9,0.0,0,0,2868659143,44567127,2735820480
,2025-10-07 07:07:27,1,45.136.68.51,56340,-1,220.130.36.69,50409,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|50409,1|-1,0|-1,-0.6744907594765952,0,0,2868659143,2621595096,387804096
,2025-10-07 07:07:01,1,204.76.203.231,57071,-1,220.130.36.69,315,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,0,0|315,1|9,0|9,0.0,0,0,3006940510,44567127,2735820480
,2025-10-07 07:07:01,1,204.76.203.231,57071,-1,220.130.36.69,315,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,0,0|315,1|-1,0|-1,-0.6744907594765952,0,0,3006940510,2621595096,387804096
,2025-10-07 07:06:59,1,88.210.63.122,59121,-1,220.130.36.69,9860,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9860,1|9,0|9,0.0,0,0,1887352207,44567127,2735820480
,2025-10-07 07:06:59,1,88.210.63.122,59121,-1,220.130.36.69,9860,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9860,1|-1,0|-1,-0.6744907594765952,0,0,1887352207,2621595096,387804096
,2025-10-07 07:06:54,1,185.224.128.17,44221,-1,220.130.36.69,44910,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|44910,1|9,0|9,0.0,0,0,2040001629,44567127,2735820480
,2025-10-07 07:06:54,1,185.224.128.17,44221,-1,220.130.36.69,44910,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|44910,1|-1,0|-1,-0.6744907594765952,0,0,2040001629,2621595096,387804096
,2025-10-07 07:06:54,1,10.4.168.70,9080,-1,61.65.6.129,5060,-1,1,1931108.0,1926133.0,7239961.0,31,-1,1,0,0,0,3857241.0,1.002582895366,0.5327709638214903,0.26672906110958333,0.26604190271190686,1.381222909902415e-07,0,0,1,3,0.9722583441699176,2,1,31|5060,1|1,31|1,3.278349252688785,0,0,113089844,3571441875,2205555514
,2025-10-07 07:06:51,1,204.76.203.219,41251,-1,220.130.36.69,81,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,0,0|81,1|9,0|9,0.0,0,0,579742145,44567127,2735820480
,2025-10-07 07:06:51,1,204.76.203.219,41251,-1,220.130.36.69,81,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,0,0|81,1|-1,0|-1,-0.6744907594765952,0,0,579742145,2621595096,387804096
,2025-10-07 07:06:45,1,91.99.25.145,50113,-1,220.130.36.69,56754,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|56754,1|9,0|9,0.0,0,0,3469349773,44567127,2735820480
,2025-10-07 07:06:45,1,91.99.25.145,50113,-1,220.130.36.69,56754,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|56754,1|-1,0|-1,-0.6744907594765952,0,0,3469349773,2621595096,387804096
,2025-10-07 07:06:42,1,195.178.110.114,47950,-1,220.130.36.69,44215,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|44215,1|9,0|9,0.0,0,0,2969933307,44567127,2735820480
,2025-10-07 07:06:42,1,195.178.110.114,47950,-1,220.130.36.69,44215,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|44215,1|-1,0|-1,-0.6744907594765952,0,0,2969933307,2621595096,387804096
,2025-10-07 07:06:25,1,89.248.169.50,49482,-1,220.130.36.69,33399,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|33399,1|9,0|9,0.0,0,0,3560587882,44567127,2735820480
,2025-10-07 07:06:25,1,89.248.169.50,49482,-1,220.130.36.69,33399,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|33399,1|-1,0|-1,-0.6744907594765952,0,0,3560587882,2621595096,387804096
,2025-10-07 07:06:22,1,10.4.168.70,60017,-1,61.65.15.173,19511,-1,1,3.0,0.0,181.0,0,-1,1,0,0,0,3.0,0.0,0.016574585635359115,0.016574585635359115,0.0,0.0055248618784530384,0,1,1,3,0.91135674035544,2,0,0|19511,1|1,0|1,-0.5515173060913596,0,0,3582502195,3571441875,2922506386
,2025-10-07 07:06:22,1,10.4.168.70,60017,-1,61.65.15.173,19511,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|19511,1|-1,0|-1,-0.6744907594765952,0,0,3582502195,2621595096,387804096
,2025-10-07 07:06:10,1,88.210.63.63,59085,-1,220.130.36.69,8669,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|8669,1|9,0|9,0.0,0,0,4008998922,44567127,2735820480
,2025-10-07 07:06:10,1,88.210.63.63,59085,-1,220.130.36.69,8669,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|8669,1|-1,0|-1,-0.6744907594765952,0,0,4008998922,2621595096,387804096
,2025-10-07 07:06:06,1,165.154.41.115,41488,-1,220.130.36.69,24554,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|24554,1|9,0|9,0.0,0,0,1475838864,44567127,2735820480
,2025-10-07 07:06:06,1,165.154.41.115,41488,-1,220.130.36.69,24554,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|24554,1|-1,0|-1,-0.6744907594765952,0,0,1475838864,2621595096,387804096
,2025-10-07 07:05:59,1,10.4.168.70,9080,-1,61.30.27.170,7760,-1,1,773196.0,72446.0,7239909.0,0,-1,1,0,0,0,845642.0,10.672721751373437,0.1168028493175812,0.10679636995437373,0.010006479363207466,1.3812328304126474e-07,0,0,1,3,0.9282618118768964,2,0,0|7760,1|1,0|1,0.19211610852110694,0,0,2380400052,3571441875,2922506386
,2025-10-07 07:05:59,1,3.148.147.222,35382,-1,220.130.36.69,24003,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|24003,1|9,0|9,0.0,0,0,1981262111,44567127,2735820480
,2025-10-07 07:05:59,1,3.148.147.222,35382,-1,220.130.36.69,24003,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|24003,1|-1,0|-1,-0.6744907594765952,0,0,1981262111,2621595096,387804096
,2025-10-07 07:05:56,1,88.210.63.122,59121,-1,220.130.36.69,9517,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9517,1|9,0|9,0.0,0,0,4115485882,44567127,2735820480
,2025-10-07 07:05:56,1,88.210.63.122,59121,-1,220.130.36.69,9517,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9517,1|-1,0|-1,-0.6744907594765952,0,0,4115485882,2621595096,387804096
,2025-10-07 07:05:53,1,176.65.148.221,46009,-1,220.130.36.69,19848,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|19848,1|9,0|9,0.0,0,0,882833541,44567127,2735820480
,2025-10-07 07:05:53,1,176.65.148.221,46009,-1,220.130.36.69,19848,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|19848,1|-1,0|-1,-0.6744907594765952,0,0,882833541,2621595096,387804096
,2025-10-07 07:05:53,1,48.216.243.151,57740,-1,220.130.36.69,8089,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|8089,1|9,0|9,0.0,0,0,1314644242,44567127,2735820480
,2025-10-07 07:05:53,1,48.216.243.151,57740,-1,220.130.36.69,8089,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|8089,1|-1,0|-1,-0.6744907594765952,0,0,1314644242,2621595096,387804096
,2025-10-07 07:05:48,1,52.14.58.0,55648,-1,220.130.36.69,3333,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|3333,1|9,0|9,0.0,0,0,1731767307,44567127,2735820480
,2025-10-07 07:05:48,1,52.14.58.0,55648,-1,220.130.36.69,3333,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|3333,1|-1,0|-1,-0.6744907594765952,0,0,1731767307,2621595096,387804096
,2025-10-07 07:05:45,1,205.210.31.169,51145,-1,220.130.36.69,8090,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|8090,1|9,0|9,0.0,0,0,4160329121,44567127,2735820480
,2025-10-07 07:05:45,1,205.210.31.169,51145,-1,220.130.36.69,8090,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|8090,1|-1,0|-1,-0.6744907594765952,0,0,4160329121,2621595096,387804096
,2025-10-07 07:05:40,1,176.65.148.215,35965,-1,220.130.36.69,24310,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|24310,1|9,0|9,0.0,0,0,29265909,44567127,2735820480
,2025-10-07 07:05:40,1,176.65.148.215,35965,-1,220.130.36.69,24310,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|24310,1|-1,0|-1,-0.6744907594765952,0,0,29265909,2621595096,387804096
,2025-10-07 07:05:37,1,10.4.168.70,9080,-1,61.61.136.70,5060,-1,1,1287117.0,1286030.0,7239890.0,31,-1,1,0,0,0,2573147.0,1.00084523689183,0.3554124441117199,0.1777812922572028,0.17763115185451714,1.3812364552500106e-07,0,0,1,3,0.9492847854356307,2,1,31|5060,1|1,31|1,1.9624557434432206,0,0,113089844,3571441875,2205555514
,2025-10-07 07:05:31,1,112.4.101.42,48188,-1,220.130.36.69,8624,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|8624,1|9,0|9,0.0,0,0,1962424710,44567127,2735820480
,2025-10-07 07:05:31,1,112.4.101.42,48188,-1,220.130.36.69,8624,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|8624,1|-1,0|-1,-0.6744907594765952,0,0,1962424710,2621595096,387804096
,2025-10-07 07:05:24,1,79.124.40.106,47304,-1,220.130.36.69,20163,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|20163,1|9,0|9,0.0,0,0,2557334217,44567127,2735820480
,2025-10-07 07:05:24,1,79.124.40.106,47304,-1,220.130.36.69,20163,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|20163,1|-1,0|-1,-0.6744907594765952,0,0,2557334217,2621595096,387804096
,2025-10-07 07:05:08,1,35.203.210.3,49676,-1,220.130.36.69,55816,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|55816,1|9,0|9,0.0,0,0,2723672570,44567127,2735820480
,2025-10-07 07:05:08,1,35.203.210.3,49676,-1,220.130.36.69,55816,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|55816,1|-1,0|-1,-0.6744907594765952,0,0,2723672570,2621595096,387804096
,2025-10-07 07:04:54,1,45.136.68.56,56868,-1,220.130.36.69,33388,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|33388,1|9,0|9,0.0,0,0,2076610546,44567127,2735820480
,2025-10-07 07:04:54,1,45.136.68.56,56868,-1,220.130.36.69,33388,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|33388,1|-1,0|-1,-0.6744907594765952,0,0,2076610546,2621595096,387804096
,2025-10-07 07:04:43,1,92.63.197.46,59189,-1,220.130.36.69,11910,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|11910,1|9,0|9,0.0,0,0,44065599,44567127,2735820480
,2025-10-07 07:04:43,1,92.63.197.46,59189,-1,220.130.36.69,11910,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|11910,1|-1,0|-1,-0.6744907594765952,0,0,44065599,2621595096,387804096
,2025-10-07 07:04:43,1,10.4.168.70,9080,-1,61.65.6.129,5060,-1,1,1931076.0,1926101.0,7239831.0,31,-1,1,0,0,0,3857177.0,1.0025829382778992,0.5327716903889055,0.26672943056267473,0.26604225982623075,1.381247711445198e-07,0,0,1,3,0.9720416124837451,2,1,31|5060,1|1,31|1,3.2783546433818698,0,0,113089844,3571441875,2205555514
,2025-10-07 07:04:41,1,45.136.68.53,56414,-1,220.130.36.69,1190,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|1190,1|9,0|9,0.0,0,0,1356379330,44567127,2735820480
,2025-10-07 07:04:41,1,45.136.68.53,56414,-1,220.130.36.69,1190,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|1190,1|-1,0|-1,-0.6744907594765952,0,0,1356379330,2621595096,387804096
,2025-10-07 07:04:37,1,95.214.55.218,44685,-1,220.130.36.69,60023,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|60023,1|9,0|9,0.0,0,0,432073141,44567127,2735820480
,2025-10-07 07:04:37,1,95.214.55.218,44685,-1,220.130.36.69,60023,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|60023,1|-1,0|-1,-0.6744907594765952,0,0,432073141,2621595096,387804096
,2025-10-07 07:04:35,1,92.63.197.66,8080,-1,220.130.36.69,3040,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|3040,1|9,0|9,0.0,0,0,382671144,44567127,2735820480
,2025-10-07 07:04:35,1,92.63.197.66,8080,-1,220.130.36.69,3040,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|3040,1|-1,0|-1,-0.6744907594765952,0,0,382671144,2621595096,387804096
,2025-10-07 07:04:31,1,10.4.168.70,9080,-1,61.65.15.173,5060,-1,1,1944943.0,1938702.0,7239826.0,31,-1,1,0,0,0,3883645.0,1.0032191641624137,0.5364279473014959,0.2686449922967762,0.2677829550047197,1.381248665368477e-07,0,0,1,3,0.9917641959254443,2,1,31|5060,1|1,31|1,3.3054818699018313,0,1,113089844,3571441875,2205555514
,2025-10-07 07:04:15,1,176.65.149.64,58856,-1,220.130.36.69,22360,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|22360,1|9,0|9,0.0,0,0,3933587195,44567127,2735820480
,2025-10-07 07:04:15,1,176.65.149.64,58856,-1,220.130.36.69,22360,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|22360,1|-1,0|-1,-0.6744907594765952,0,0,3933587195,2621595096,387804096
,2025-10-07 07:04:12,1,112.4.101.14,44631,-1,220.130.36.69,5166,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|5166,1|9,0|9,0.0,0,0,2434851054,44567127,2735820480
,2025-10-07 07:04:12,1,112.4.101.14,44631,-1,220.130.36.69,5166,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|5166,1|-1,0|-1,-0.6744907594765952,0,0,2434851054,2621595096,387804096
,2025-10-07 07:04:07,1,78.128.114.46,50384,-1,220.130.36.69,5900,-1,9,1.0,0.0,11.0,42,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,1,42|5900,1|9,42|9,0.0,0,0,2939002179,44567127,4148178829
,2025-10-07 07:04:07,1,78.128.114.46,50384,-1,220.130.36.69,5900,-1,-1,0.0,0.0,0.0,42,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,1,42|5900,1|-1,42|-1,-0.6744907594765952,0,0,2939002179,2621595096,141235292
,2025-10-07 07:03:58,1,79.124.40.106,47304,-1,220.130.36.69,35147,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|35147,1|9,0|9,0.0,0,0,3032375984,44567127,2735820480
,2025-10-07 07:03:58,1,79.124.40.106,47304,-1,220.130.36.69,35147,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|35147,1|-1,0|-1,-0.6744907594765952,0,0,3032375984,2621595096,387804096
,2025-10-07 07:03:52,1,185.226.198.6,20658,-1,220.130.36.69,3128,-1,9,1.0,0.0,11.0,37,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,1,37|3128,1|9,37|9,0.0,0,0,3002626993,44567127,729027567
,2025-10-07 07:03:52,1,185.226.198.6,20658,-1,220.130.36.69,3128,-1,-1,0.0,0.0,0.0,37,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,1,37|3128,1|-1,37|-1,-0.6744907594765952,0,0,3002626993,2621595096,434033131
,2025-10-07 07:03:48,1,196.251.66.74,51599,-1,220.130.36.69,3306,-1,9,1.0,0.0,11.0,17,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,1,17|3306,1|9,17|9,0.0,0,0,2874102344,44567127,936456598
,2025-10-07 07:03:48,1,196.251.66.74,51599,-1,220.130.36.69,3306,-1,-1,0.0,0.0,0.0,17,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,1,17|3306,1|-1,17|-1,-0.6744907594765952,0,0,2874102344,2621595096,3443241313
,2025-10-07 07:03:37,1,10.4.168.70,9080,-1,61.61.136.70,5060,-1,1,1287089.0,1286005.0,7239770.0,31,-1,1,0,0,0,2573094.0,1.0008429205174163,0.355411014438304,0.17778037147588943,0.17763064296241454,1.3812593493992213e-07,0,0,1,3,0.9490680537494581,2,1,31|5060,1|1,31|1,1.9624451361266317,0,0,113089844,3571441875,2205555514
,2025-10-07 07:03:29,1,10.4.168.70,9080,-1,61.30.27.170,7760,-1,1,773179.0,72443.0,7239759.0,0,-1,1,0,0,0,845622.0,10.672929061469016,0.11680250682377687,0.1067962345155412,0.010006272308235675,1.3812614480675393e-07,0,0,1,3,0.9280450801907238,2,0,0|7760,1|1,0|1,0.19211356742313876,0,0,2380400052,3571441875,2922506386
,2025-10-07 07:03:25,1,212.129.58.252,59934,-1,220.130.36.69,9999,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9999,1|9,0|9,0.0,0,0,3588240664,44567127,2735820480
